level	col_a	gloss_ru	status	flags	gloss_lemma	min_band	nkrya_tokens	synonym_proposal	synonym_ipm	synonym_band
level_17	ṛṣi	(m) риши, мудрец, святой	flag	phrase,unknown			риш:S:-:- мудрец:S:-:- святой:A:-:-			
level_17	yajña	(m) жертвоприношение	flag	phrase,unknown			жертвоприношение:S:-:-			
level_17	vāyu	(m) ветер, воздух	flag	phrase,unknown			ветер:S:-:- воздух:S:-:-			
level_17	asmin	в этом	ok	phrase						
level_17	tam	его	ok							
level_17	prātar	утром, по утрам	flag	phrase,unknown			утром:ADV:-:- утро:S:-:-			
level_17	sānandam	с радостью	flag	phrase,unknown			радость:S:-:-			
level_17	sarvatra	везде, всюду	flag	phrase,unknown			везде:ADV:-:- всюду:ADV:-:-			
level_17	mandam	медленно, плавно	flag	phrase,unknown			медленно:ADV:-:- плавно:ADV:-:-			
level_17	jñā	знать, узнавать, понимать	flag	phrase,unknown		5	знать:V:5:1740.03 узнавать:V:-:- понимать:V:-:-			
level_17	ud	подниматься	flag	unknown			подниматься:V:-:-			
level_17	abhinand	находить удовольствие, радоваться чему-либо	flag	phrase,unknown			находить:V:-:- удовольствие:S:-:- радоваться:V:-:-			
level_17	prāp	направляться, стремиться к кому-либо, достигать	flag	phrase,unknown		3	направляться:V:-:- стремиться:V:-:- достигать:V:3:47.90			
level_17	prāpya	получив	flag	inflected,unknown	получить		получить:V:-:-			
level_17	tan	распространять, протягивать	flag	phrase,unknown			распространять:V:-:- протягивать:V:-:-			
level_17	ullas	раскрываться,  распускаться (о цветах)	flag	phrase,unknown			раскрываться:V:-:- распускаться:V:-:- цвет:S:-:-			
level_17	yā	идти, идти к	flag	phrase,unknown			идти:V:-:- идти:V:-:-			
level_17	hu	жертвовать, приносить в жертву	flag	phrase,unknown			жертвовать:V:-:- приносить:V:-:- жертва:S:-:-			
level_17	vā	дуть, веять, или	flag	phrase,unknown			дуть:V:-:- веять:V:-:-			
level_17	prārabh	начинать	flag	unknown			начинать:V:-:-			
level_17	ākāśa	(m) небо	flag	phrase,unknown			небо:S:-:-			
level_17	viśāla	беспредельный, огромный	flag	phrase,unknown			беспредельный:A:-:- огромный:A:-:-			
level_17	tatra	там	flag	unknown			там:ADV:-:-			
level_17	asaṃkhya	бесчисленный	flag	unknown			бесчисленный:A:-:-			
level_17	nakṣatra	(n) небесное светило, звезда, созвездие	flag	phrase,unknown			небесный:A:-:- светило:S:-:- звезда:S:-:- созвездие:S:-:-			
level_17	candra	(m) луна	flag	phrase,unknown			луна:S:-:-			
level_17	bhauma	(m) планета Марс	flag	phrase,unknown,name			планета:S:-:-			
level_17	budha	(m) планета Меркурий	flag	phrase,unknown,name			планета:S:-:-			
level_17	guru	(m) планета Юпитер	flag	phrase,unknown,name			планета:S:-:-			
level_17	śukra	(m) планета Венера	flag	phrase,unknown,name			планета:S:-:-			
level_17	śani	(m) планета Сатурн	flag	phrase,unknown,name			планета:S:-:-			
level_17	rātri	(f) ночь	flag	phrase,unknown			ночь:S:-:-			
level_17	prakāśa	(m) лучи, свет	flag	phrase,unknown			луч:S:-:- свет:S:-:-			
level_17	śītala	холодный	flag	unknown			холодный:A:-:-			
level_17	pūrṇimā	(f) ночь полнолуния	flag	phrase,unknown			ночь:S:-:- полнолуние:S:-:-			
level_17	bimba	(n) диск	flag	phrase,unknown			диск:S:-:-			
level_17	vartula	круглый	flag	unknown			круглый:A:-:-			
level_17	krameṇa	adv. постепенно	flag	unknown			постепенно:ADV:-:-			
level_17	kṣi	уменьшаться, исчезать	flag	phrase,unknown			уменьшаться:V:-:- исчезать:V:-:-			
level_17	amāvasyā	(f) ночь новолуния	flag	phrase,unknown			ночь:S:-:- новолуние:S:-:-			
level_17	tasya	его	ok							
level_17	śuklapakṣa	(m) светлая половина лунного месяца (от новолуния до полнолуния)	flag	phrase,unknown			светлый:A:-:- половина:S:-:- лунный:A:-:- месяц:S:-:- новолуние:S:-:- полнолуние:S:-:-			
level_17	vṛddhi	(f) увеличение, рост	flag	phrase,unknown			увеличение:S:-:- рост:S:-:-			
level_17	vṛddhiṃ gam	увеличиваться, расти	flag	phrase,unknown			увеличиваться:V:-:- расти:V:-:-			
level_17	kṛṣṇapakṣa	(m) темная половина месяца	flag	phrase,unknown			тёмный:A:-:- половина:S:-:- месяц:S:-:-			
level_17	tārā	(f) звезда	flag	phrase,unknown			звезда:S:-:-			
level_17	naś	уничтожать	flag	unknown			уничтожать:V:-:-			
level_17	vayam	мы	ok							
level_17	śobhā	(f) красота, великолепие	flag	phrase,unknown			красота:S:-:- великолепие:S:-:-			
level_18	pañca	пять	ok							
level_18	an̄guli	(f) палец	flag	phrase,unknown			палец:S:-:-			
level_18	kārya	(n) работа, дело	flag	phrase,unknown			работа:S:-:- дело:S:-:-			
level_18	randhra	(n,m) отверстие, ноздря	flag	phrase,unknown			отверстие:S:-:- ноздря:S:-:-			
level_18	devarṣi	(m) божественный риши	flag	phrase,unknown			божественный:A:-:- риш:S:-:-			
level_18	devatā	(f) божество	flag	phrase,unknown			божество:S:-:-			
level_18	vidyā	(f) знание, мудрость	flag	phrase,unknown			знание:S:-:- мудрость:S:-:-			
level_18	pātratā	(f) знание, приобретение знаний, учеба, наука	flag	phrase,unknown			знание:S:-:- приобретение:S:-:- знание:S:-:- учёба:S:-:- наука:S:-:-			
level_18	pradāna	(n) способность, достоинство	flag	phrase,unknown			способность:S:-:- достоинство:S:-:-			
level_18	bhadra	(n) благо, счастье	flag	phrase,unknown		3	благо:S:-:- счастие:S:3:29.48			
level_18	pātratva	(n) способность, достоинство	flag	phrase,unknown			способность:S:-:- достоинство:S:-:-			
level_18	vācya	(n) достойный порицания, упрек, порицание	flag	phrase,unknown			достойный:A:-:- порицание:S:-:- упрёк:S:-:- порицание:S:-:-			
level_18	anya	(n) другой, некоторый, общий, обычный	flag	phrase,unknown		5	другой:A:5:2034.50 некоторый:A:-:- общий:A:-:- обычный:A:-:-			
level_18	śobhana	красивый, притягательный	flag	phrase,unknown			красивый:A:-:- притягательный:A:-:-			
level_18	avighna	беспрепятственный, n  беспрепятственность, успех	flag	phrase,unknown			беспрепятственный:A:-:- беспрепятственность:S:-:- успех:S:-:-			
level_18	sarva	весь, целый, всякий, каждый	flag	phrase,unknown		5	весь:A:5:4305.27 целый:A:-:- всякий:A:-:- каждый:A:-:-			
level_18	vistareṇa	adv. подробно, пространно	flag	phrase,unknown			подробно:ADV:-:- пространно:ADV:-:-			
level_18	āp	достигать (цели), получать, добывать	flag	phrase,unknown		3	достигать:V:3:47.90 цель:S:-:- получать:V:-:- добывать:V:-:-			
level_18	abhyas	изучать, заниматься	flag	phrase,unknown			изучать:V:-:- заниматься:V:-:-			
level_18	kāvya	(n) поэма; стихотворение	flag	phrase,unknown			поэма:S:-:- стихотворение:S:-:-			
level_18	rasa	(m) поэтическое переживание, религиозное чувство	flag	phrase,unknown			поэтический:A:-:- переживание:S:-:- религиозный:A:-:- чувство:S:-:-			
level_18	paṇḍita	(m) пандит (ученый брахман)	flag	phrase,unknown			пандит:S:-:- учёный:S:-:- брахман:S:-:-			
level_18	taru	(m) дерево	flag	phrase,unknown			дерево:S:-:-			
level_18	sarj	давать; приносить; создавать	flag	phrase,unknown			давать:V:-:- приносить:V:-:- создавать:V:-:-			
level_18	puṣpa	(n) цветок	flag	phrase,unknown			цветок:S:-:-			
level_18	marut	(m) ветер	flag	phrase,unknown			ветер:S:-:-			
level_18	saurabha	(n) аромат	flag	phrase,unknown			аромат:S:-:-			
level_18	sukhin	радостный, счастливый здесь	flag	phrase,unknown		4	радостный:A:-:- счастливый:A:-:- здесь:ADV:4:876.99			
level_18	nirāmaya	здоровый, благоденствующий	flag	phrase,unknown		4	здоровый:A:4:104.60 благоденствовать:V:-:-			
level_18	na kaścid	никто	ok							
level_19	atas	поэтому	ok			4	поэтому:ADV:4:289.91			
level_19	śvas	завтра	flag	unknown			завтра:ADV:-:-			
level_19	karaṇīya	то, что должно быть сделано (завтра)	flag	phrase,unknown		3	должный:A:3:20.97 быть:V:6:12831.00 сделать:V:4:786.76 завтра:ADV:-:-			
level_19	buddhimān	умный, мудрый	flag	phrase,unknown			умный:A:-:- мудрый:A:-:-			
level_19	haridvāra	(m)Харидвар (назв. города)	flag	phrase,name,unknown			назва:S:-:- город:S:-:-			
level_19	udgama	(m) истоки, начало	flag	phrase,unknown			исток:S:-:- начало:S:-:-			
level_19	himācala	(m)Гималаи	ok	phrase,name						
level_19	vidhāya	совершив, воздав	flag	phrase,unknown			совершить:V:-:- воздать:V:-:-			
level_19	pūjā	(f )поклонение, почести	flag	phrase,unknown			поклонение:S:-:- почесть:S:-:-			
level_19	svakīya	свой	ok			5	свой:A:5:4583.32			
level_19	prati	возвращаться в (А.)	flag	phrase,unknown			возвращаться:V:-:-			
level_19	likh	писать	flag	unknown			писать:V:-:-			
level_19	nī	вести	flag	unknown			вести:V:-:-			
level_19	budh	будить	flag	unknown			будить:V:-:-			
level_19	tuṣ	радоваться	flag	unknown			радоваться:V:-:-			
level_19	prach	рассказывать	flag	unknown			рассказывать:V:-:-			
level_19	yuj	соединять	flag	unknown			соединять:V:-:-			
level_19	kartar	деятель, свершитель	flag	phrase,unknown			деятель:S:-:- свершитель:S:-:-			
level_19	rakṣitar	защитник	flag	unknown			защитник:S:-:-			
level_19	kim	что?	ok							
level_19	kadā	когда?	ok							
level_19	katham	как, каким образом?	flag	phrase,unknown			какой:A:-:- образ:S:-:-			
level_19	pracch	спрашивать	flag	unknown			спрашивать:V:-:-			
level_19	pati	господин, хозяин	flag	phrase,unknown			господин:S:-:- хозяин:S:-:-			
level_19	saumya	(при обращении) о, друг! о,дорогой!	flag	phrase,unknown			обращение:S:-:- друг:S:-:- дорога:S:-:-			
level_19	muni	аскет,отшельник	flag	phrase,unknown			аскет:S:-:- отшельник:S:-:-			
level_19	kalyāṇī	счастливая, добрая, красавица	flag	phrase,unknown			счастливый:A:-:- добрый:A:-:- красавица:S:-:-			
level_19	mālā	венок, шнур, четки	flag	phrase,unknown			венок:S:-:- шнур:S:-:- чётки:S:-:-			
level_19	vastra	(n) платье, одежда	flag	phrase,unknown			платье:S:-:- одежда:S:-:-			
level_19	gṛha	слуга, дом, храм	flag	phrase,unknown			слуга:S:-:- дом:S:-:- храм:S:-:-			
level_19	kṣipram	быстро	flag	unknown			быстро:ADV:-:-			
level_19	tāvat	между тем, тем временем	flag	phrase,unknown			время:S:-:-			
level_19	abhidhā	сообщать, говорить, называть	flag	phrase,unknown			сообщать:V:-:- говорить:V:-:- называть:V:-:-			
level_19	avadhā	вкладывать, слушать внимательно	flag	phrase,unknown			вкладывать:V:-:- слушать:V:-:- внимательно:ADV:-:-			
